Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,339939,-,-,-,31.05,-110.74,-7,1576,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2010,1,1,10,30,63,972,537,63,972,537,0,-6.708441162109352,13.833032226562523,870.36767578125,23.47034454345703,60.81578702806459,4.245461940765381,77.1435546875,3.721252918243408,0
2010,1,1,11,0,66,992,594,66,992,594,0,-5.931219482421852,15.537835693359398,870.1295776367188,22.313817977905273,57.86627580161877,4.278052806854248,80.87513732910156,3.5569963455200195,0
2010,1,1,11,30,67,1005,634,67,1005,634,0,-5.642218017578102,16.705987548828148,869.703857421875,21.17235565185547,55.69207159647047,4.308137893676758,80.87513732910156,3.32991361618042,0
2010,1,1,12,0,68,1012,658,68,1012,658,0,-5.361151123046852,17.874139404296898,869.278076171875,20.089561462402344,54.38710414276713,4.338223457336426,86.39385986328125,3.1028311252593994,0
2010,1,1,12,30,68,1014,664,68,1014,664,0,-5.461065673828102,18.460839843750023,868.9464111328125,19.216838836669922,54.01491414846539,4.375888824462891,86.39385986328125,2.8809823989868164,0
2010,1,1,13,0,68,1010,654,68,1010,654,0,-5.561804199218727,19.047540283203148,868.6148071289062,18.383771896362305,54.59472680517344,4.413554668426514,89.84273529052734,2.6591336727142334,0
2010,1,1,13,30,67,1001,626,67,1001,626,0,-5.800146484374977,19.108239746093773,868.2841796875,17.98542594909668,56.096829611908234,4.457881927490234,89.84273529052734,2.482710361480713,0
2010,1,1,14,0,65,986,581,65,986,581,0,-6.042181396484352,19.168939208984398,867.9535522460938,17.590177536010742,58.4496360941049,4.502209663391113,89.88697052001953,2.3062870502471924,0
2010,1,1,14,30,62,964,522,62,964,522,0,-6.239416503906227,18.680139160156273,867.809814453125,17.86417007446289,61.55484926547339,4.533569812774658,89.88697052001953,2.202874183654785,0
2010,1,1,15,0,59,932,448,59,932,448,0,-6.439764404296852,18.191339111328148,867.666015625,18.13970184326172,65.30412076189361,4.564929485321045,87.4368896484375,2.099461317062378,0
2010,1,1,15,30,54,885,363,54,885,363,0,-5.484228515624977,16.767449951171898,867.8138427734375,21.344562530517578,69.59205493712444,4.602690696716309,87.4368896484375,2.081406593322754,0
2010,1,1,16,0,48,815,268,48,815,268,0,-4.584814453124977,15.343591308593773,867.9616088867188,25.019794464111328,74.32382973538053,4.6404523849487305,79.72428894042969,2.06335186958313,0
2010,1,1,16,30,39,703,168,39,703,168,0,-4.814398193359352,13.316400146484398,868.0423583984375,28.03490447998047,79.41818734541056,4.682238578796387,79.72428894042969,2.235531806945801,0
2010,1,1,17,0,26,503,71,26,503,71,0,-5.051916503906227,11.289208984375023,868.123046875,31.459224700927734,84.8073437804787,4.724025249481201,69.05696105957031,2.4077117443084717,0
2010,1,1,17,30,0,0,0,0,0,0,0,-5.241827392578102,10.516229248046898,868.265380859375,32.6440544128418,90.43367032500521,4.758004188537598,69.05696105957031,2.66172456741333,0
2010,1,1,18,0,0,0,0,0,0,0,0,-5.434912109374977,9.743249511718773,868.4076538085938,33.87522888183594,96.26307403000067,4.791983127593994,67.7808837890625,2.9157373905181885,0
2010,1,1,18,30,0,0,0,0,0,0,0,-5.971899414062477,8.991296386718773,868.6242065429688,34.206233978271484,102.2460934653999,4.806266784667969,67.7808837890625,3.1167473793029785,0
2010,1,1,19,0,0,0,0,0,0,0,1,-6.530310058593727,8.239343261718773,868.8407592773438,34.487850189208984,108.35727713651312,4.820549964904785,69.94076538085938,3.3177571296691895,0
2010,1,1,19,30,0,0,0,0,0,0,1,-6.612768554687477,7.409600830078148,868.989990234375,36.261898040771484,114.57135831842709,4.803542137145996,69.94076538085938,3.452746868133545,0
2010,1,1,20,0,0,0,0,0,0,0,1,-6.696173095703102,6.579858398437523,869.1392822265625,38.1385612487793,120.86654077823886,4.786534309387207,71.95330810546875,3.5877366065979004,0
2010,1,1,20,30,0,0,0,0,0,0,1,-6.858251953124977,5.832360839843773,869.1732788085938,39.65953063964844,127.22310889208616,4.824213981628418,71.95330810546875,3.6457719802856445,0
2010,1,1,21,0,0,0,0,0,0,0,1,-7.022528076171852,5.084893798828148,869.207275390625,41.24607849121094,133.62183473578722,4.861893653869629,71.95758056640625,3.7038075923919678,0
2010,1,1,21,30,0,0,0,0,0,0,1,-7.153814697265602,4.593652343750023,869.1519775390625,42.2541389465332,140.04169639752746,4.886524200439453,71.95758056640625,3.720325469970703,0
2010,1,1,22,0,0,0,0,0,0,0,0,-7.286444091796852,4.102410888671898,869.0966796875,43.28775405883789,146.45575993621588,4.9111552238464355,70.64266967773438,3.7368435859680176,0
2010,1,1,22,30,0,0,0,0,0,0,1,-7.374792480468727,3.7929931640625227,868.906005859375,43.938209533691406,152.82206294904714,4.933347225189209,70.64266967773438,3.7466135025024414,0
2010,1,1,23,0,0,0,0,0,0,0,0,-7.463720703124977,3.4835449218750227,868.7152709960938,44.598785400390625,159.059227338043,4.955539226531982,69.43270874023438,3.756383180618286,0
2010,1,1,23,30,0,0,0,0,0,0,0,-7.544439697265602,3.2658020019531477,868.4932861328125,45.00776672363281,164.96653250670585,4.982330799102783,69.43270874023438,3.7729387283325195,0
2010,1,2,0,0,0,0,0,0,0,0,0,-7.625616455078102,3.0480590820312727,868.2713623046875,45.41997528076172,169.9054473514876,5.009122371673584,68.87869262695312,3.789494514465332,0
2010,1,2,0,30,0,0,0,0,0,0,0,-7.695562744140602,2.8694091796875227,868.1778564453125,45.74989318847656,171.83586481042335,5.051002025604248,68.87869262695312,3.814150333404541,0
2010,1,2,1,0,0,0,0,0,0,0,0,-7.765875244140602,2.6907287597656477,868.0843505859375,46.08175277709961,169.0275574965677,5.092881679534912,68.78076934814453,3.838805913925171,0
2010,1,2,1,30,0,0,0,0,0,0,1,-7.879583740234352,2.5347839355468977,867.82373046875,46.186222076416016,163.7846864137219,5.1508612632751465,68.78076934814453,3.793046474456787,0
2010,1,2,2,0,0,0,0,0,0,0,0,-7.994177246093727,2.3788391113281477,867.5631713867188,46.28812789916992,157.77915129204962,5.208840370178223,70.22274780273438,3.747286796569824,0
2010,1,2,2,30,0,0,0,0,0,0,0,-8.098638916015602,2.2584167480468977,867.3662719726562,46.30967712402344,151.50391994347828,5.253308296203613,70.22274780273438,3.6467509269714355,0
2010,1,2,3,0,0,0,0,0,0,0,0,-8.203833007812477,2.1380249023437727,867.1693725585938,46.328590393066406,145.1218802158447,5.297776222229004,71.7176742553711,3.546215057373047,0
2010,1,2,3,30,0,0,0,0,0,0,0,-8.276007080078102,2.0488525390625227,867.1549072265625,46.36323928833008,138.70259833810601,5.36546516418457,71.7176742553711,3.4220104217529297,0
2010,1,2,4,0,0,0,0,0,0,0,0,-8.348577880859352,1.9597106933593977,867.1404418945312,46.39654541015625,132.283665148436,5.433154106140137,72.49162292480469,3.2978055477142334,0
2010,1,2,4,30,0,0,0,0,0,0,0,-8.399908447265602,1.9168640136718977,867.1873168945312,46.35317611694336,125.8902580976359,5.495950698852539,72.49162292480469,3.179861545562744,0
2010,1,2,5,0,0,0,0,0,0,0,1,-8.451422119140602,1.8740478515625227,867.2341918945312,46.30903625488281,119.54274927847504,5.5587477684021,73.58987426757812,3.061917304992676,0
2010,1,2,5,30,0,0,0,0,0,0,1,-8.480841064453102,1.8985229492187727,867.3905639648438,46.122413635253906,113.2602831525947,5.597451686859131,73.58987426757812,2.954817533493042,0
2010,1,2,6,0,0,0,0,0,0,0,1,-8.510351562499977,1.9229980468750227,867.5469360351562,45.936279296875,107.06285255801082,5.636155605316162,74.86529541015625,2.847717761993408,0
2010,1,2,6,30,0,0,0,0,0,0,7,-8.354071044921852,2.4118286132812727,867.6731567382812,44.90695571899414,100.97282089036251,5.645965576171875,74.86529541015625,2.7550086975097656,0
2010,1,2,7,0,0,0,0,0,0,0,7,-8.199560546874977,2.9006591796875227,867.7993774414062,43.89999008178711,95.01630497289685,5.655775547027588,77.34994506835938,2.662299394607544,0
2010,1,2,7,30,0,0,0,0,0,0,8,-7.908331298828102,4.236535644531273,868.0633544921875,40.87062454223633,89.22125332977087,5.668972492218018,77.34994506835938,2.567129135131836,0
2010,1,2,8,0,18,0,18,29,548,90,8,-7.623815917968727,5.572442626953148,868.327392578125,38.06694030761719,83.63481527536344,5.682168960571289,77.1169662475586,2.471959114074707,4
2010,1,2,8,30,37,0,37,41,721,188,7,-7.374822998046852,6.791192626953148,868.537841796875,35.67741394042969,78.29654012915918,5.769110679626465,77.1169662475586,2.2869887351989746,0
2010,1,2,9,0,119,91,145,49,821,286,6,-7.130987548828102,8.009942626953148,868.7483520507812,33.45052719116211,73.26548883421651,5.856051921844482,71.3294677734375,2.1020185947418213,0
2010,1,2,9,30,158,187,226,55,884,378,7,-6.621160888671852,9.835626220703148,868.761962890625,30.75450897216797,68.61214114753957,5.9988884925842285,71.3294677734375,1.9300897121429443,0
2010,1,2,10,0,60,926,460,60,926,460,1,-6.131781005859352,11.661309814453148,868.775634765625,28.276857376098633,64.42072296459321,6.141724586486816,59.34210968017578,1.7581608295440674,0
2010,1,2,10,30,63,956,529,63,956,529,0,-6.529669189453102,14.860803222656273,868.5015869140625,22.26424217224121,60.788808086055255,6.248136043548584,59.34210968017578,1.5745567083358765,0
2010,1,2,11,0,65,976,585,65,976,585,0,-6.944616699218727,18.060266113281273,868.2274780273438,17.595104217529297,57.82351292165691,6.354547500610352,15.355575561523438,1.3909525871276855,0
2010,1,2,11,30,67,989,626,67,989,626,0,-8.123388671874977,19.358453369140648,867.8323364257812,14.811676979064941,55.63277416097284,6.310556888580322,15.355575561523438,1.6537296772003174,0
2010,1,2,12,0,68,997,650,68,997,650,0,-9.402105712890602,20.656671142578148,867.4371948242188,12.369674682617188,54.31128245964499,6.266566276550293,348.4247131347656,1.9165066480636597,0
2010,1,2,12,30,68,1000,657,68,1000,657,0,-9.613867187499977,20.964349365234398,867.0733642578125,11.937466621398926,53.92349516457575,6.130256175994873,348.4247131347656,2.108581304550171,0
2010,1,2,13,0,68,998,648,68,998,648,0,-9.828588867187477,21.272027587890648,866.7095336914062,11.517876625061035,54.48950252616269,5.993946075439453,348.0569763183594,2.3006560802459717,0
2010,1,2,13,30,67,990,621,67,990,621,0,-9.738317871093727,21.145989990234398,866.52001953125,11.690061569213867,55.98018489942313,5.938536643981934,348.0569763183594,2.364151954650879,0
2010,1,2,14,0,65,976,578,65,976,578,0,-9.648626708984352,21.019952392578148,866.3304443359375,11.864293098449707,58.32416411708185,5.883126735687256,351.29156494140625,2.427647829055786,0
2010,1,2,14,30,62,954,519,62,954,519,0,-9.459875488281227,20.441583251953148,866.2667236328125,12.478073120117188,61.42300472905981,5.927713394165039,351.29156494140625,2.3407673835754395,0
2010,1,2,15,0,59,921,446,59,921,446,0,-9.273687744140602,19.863244628906273,866.2029418945312,13.122716903686523,65.16800411177691,5.972300052642822,354.54376220703125,2.2538866996765137,0
2010,1,2,15,30,54,875,361,54,875,361,0,-7.102636718749977,18.395532226562523,866.28125,17.02071189880371,69.45333564942374,5.969133377075195,354.54376220703125,2.033440351486206,0
2010,1,2,16,0,48,805,267,48,805,267,0,-5.206427001953102,16.927819824218773,866.359619140625,21.578266143798828,74.18376464119362,5.96596622467041,355.087890625,1.8129938840866089,0
2010,1,2,16,30,39,695,169,39,695,169,0,-4.627844238281227,14.939569091796898,866.370361328125,25.594758987426758,79.27768608506881,5.9029951095581055,355.087890625,1.658085823059082,0
2010,1,2,17,0,26,500,73,26,500,73,0,-4.071722412109352,12.951287841796898,866.381103515625,30.361238479614258,84.66705294263875,5.840023994445801,350.87750244140625,1.5031777620315552,0
2010,1,2,17,30,0,0,0,0,0,0,0,-4.391455078124977,12.305413818359398,866.4816284179688,30.92224884033203,90.29418665591903,5.764276027679443,350.87750244140625,1.460069179534912,0
2010,1,2,18,0,0,0,0,0,0,0,0,-4.718908691406227,11.659539794921898,866.5821533203125,31.480010986328125,96.12422568549462,5.688528060913086,343.5723876953125,1.4169604778289795,0
2010,1,2,18,30,0,0,0,0,0,0,0,-5.717626953124977,11.159692382812523,866.7008666992188,30.16810417175293,102.10826359315979,5.622757434844971,343.5723876953125,1.491166353225708,0
2010,1,2,19,0,0,0,0,0,0,0,0,-6.789648437499977,10.659844970703148,866.819580078125,28.734046936035156,108.22052059116383,5.5569868087768555,337.6834716796875,1.5653722286224365,0
2010,1,2,19,30,0,0,0,0,0,0,0,-6.123236083984352,10.211541748046898,867.1126708984375,31.15492820739746,114.43565332066365,5.513210296630859,337.6834716796875,1.7053542137145996,0
2010,1,2,20,0,0,0,0,0,0,0,0,-5.484747314453102,9.763208007812523,867.40576171875,33.7022590637207,120.73179394647056,5.469433784484863,335.3534240722656,1.8453363180160522,0
2010,1,2,20,30,0,0,0,0,0,0,0,-6.496527099609352,9.367303466796898,867.56201171875,32.040924072265625,127.08914997340837,5.3660125732421875,335.3534240722656,1.99061918258667,0
2010,1,2,21,0,0,0,0,0,0,0,0,-7.583929443359352,8.971398925781273,867.71826171875,30.26650619506836,133.4883988107901,5.262591361999512,340.9803161621094,2.135902166366577,0
2010,1,2,21,30,0,0,0,0,0,0,0,-7.094915771484352,8.585565185546898,867.6973876953125,32.259437561035156,139.90838857308233,5.151866912841797,340.9803161621094,2.269454002380371,0
2010,1,2,22,0,0,0,0,0,0,0,0,-6.621496582031227,8.199731445312523,867.6764526367188,34.33991622924805,146.32199435388924,5.04114294052124,352.0434265136719,2.403005838394165,0
2010,1,2,22,30,0,0,0,0,0,0,0,-7.022467041015602,7.839746093750023,867.61376953125,34.123722076416016,152.68697146608775,4.921352863311768,352.0434265136719,2.5248711109161377,0
2010,1,2,23,0,0,0,0,0,0,0,0,-7.434851074218727,7.479791259765648,867.5511474609375,33.87767791748047,158.92160206456558,4.801563262939453,4.559211730957031,2.6467363834381104,0
2010,1,2,23,30,0,0,0,0,0,0,0,-7.191046142578102,7.111169433593773,867.4171752929688,35.40127182006836,164.82548452817576,4.681358337402344,4.559211730957031,2.7347655296325684,0
2010,1,3,0,0,0,0,0,0,0,0,0,-6.951269531249977,6.742578125000023,867.283203125,36.98322677612305,169.7677514970989,4.561153888702393,16.71855926513672,2.8227944374084473,0
2010,1,3,0,30,0,0,0,0,0,0,0,-7.284338378906227,6.390283203125023,867.2225341796875,36.93105697631836,171.75046526451644,4.45414924621582,16.71855926513672,2.851881980895996,0
2010,1,3,1,0,0,0,0,0,0,0,0,-7.625311279296852,6.037988281250023,867.1619262695312,36.85626983642578,169.02417977122235,4.347144603729248,27.776988983154297,2.880969285964966,0
2010,1,3,1,30,0,0,0,0,0,0,0,-7.535528564453102,5.734674072265648,867.0508422851562,37.899227142333984,163.82105554517335,4.266829967498779,27.776988983154297,2.9124691486358643,0
2010,1,3,2,0,0,0,0,0,0,0,0,-7.446325683593727,5.431329345703148,866.9397583007812,38.971824645996094,157.83205912971331,4.186514854431152,38.602237701416016,2.9439690113067627,0
2010,1,3,2,30,0,0,0,0,0,0,0,-7.642919921874977,5.188012695312523,866.8551025390625,39.038631439208984,151.56415277220668,4.142149925231934,38.602237701416016,2.9794301986694336,0
2010,1,3,3,0,0,0,0,0,0,0,0,-7.842260742187477,4.944665527343773,866.7705078125,39.097694396972656,145.18517085293016,4.097784996032715,46.65184783935547,3.0148911476135254,0
2010,1,3,3,30,0,0,0,0,0,0,0,-7.849371337890602,4.756829833984398,866.86962890625,39.59113693237305,138.76660830054007,4.0709943771362305,46.65184783935547,3.068582057952881,0
2010,1,3,4,0,0,0,0,0,0,0,0,-7.856542968749977,4.568963623046898,866.9688110351562,40.09160614013672,132.3469114924224,4.044203281402588,53.075443267822266,3.1222729682922363,0
2010,1,3,4,30,0,0,0,0,0,0,0,-7.943670654296852,4.417138671875023,867.1507568359375,40.24680709838867,125.95167033804532,3.9910733699798584,53.075443267822266,3.2018158435821533,0
2010,1,3,5,0,0,0,0,0,0,0,0,-8.031378173828102,4.265344238281273,867.3326416015625,40.4010009765625,119.60145960661642,3.937943458557129,60.024505615234375,3.2813587188720703,0
2010,1,3,5,30,0,0,0,0,0,0,0,-8.036322021484352,4.109643554687523,867.6070556640625,40.828617095947266,113.31551384365329,3.863125801086426,60.024505615234375,3.3737924098968506,0
